Référence;fournisseur;qte;prix achat
ZCLED63L840_UNI-PLEXI+Dim1-10V;ELKOVO;1;149.812
ZCLED63L840_UNI-PLEXI+DimDALI;ELKOVO;1;149.812
ZCLED63L840_UNI-PLEXI+NZ;ELKOVO;1;159.728
ZCLED48L840_UNI-PLEXI;ELKOVO;1;135.6348
ZCLED48L840_UNI-PLEXI+Dim1-10V;ELKOVO;1;166.4548
ZCLED48L840_UNI-PLEXI+DimDALI;ELKOVO;1;166.4548
ZCLED48L840_UNI-PLEXI+NZ;ELKOVO;1;176.3708
ZCLED79L840_UNI-PLEXI;ELKOVO;1;158.0396
ZCLED79L840_UNI-PLEXI+Dim1-10V;ELKOVO;1;219.6796
ZCLED79L840_UNI-PLEXI+DimDALI;ELKOVO;1;219.6796
ZCLED79L840_UNI-PLEXI+NZ;ELKOVO;1;198.7756
ZCLED32Q840_UNI-OPAL;ELKOVO;1;89.0028
ZCLED32Q840_UNI-OPAL+Dim1-10V;ELKOVO;1;119.8228
ZCLED32Q840_UNI-OPAL+DimDALI;ELKOVO;1;119.8228
ZCLED32Q840_UNI-OPAL+NZ;ELKOVO;1;129.7388
ZCLED39Q840_UNI-OPAL;ELKOVO;1;89.0028
ZCLED39Q840_UNI-OPAL+Dim1-10V;ELKOVO;1;119.8228
ZCLED39Q840_UNI-OPAL+DimDALI;ELKOVO;1;119.8228
ZCLED39Q840_UNI-OPAL+NZ;ELKOVO;1;129.7388
ZCLED39L840_UNI-OPAL;ELKOVO;1;118.992
ZCLED39L840_UNI-OPAL+Dim1-10V;ELKOVO;1;149.812
ZCLED39L840_UNI-OPAL+DimDALI;ELKOVO;1;149.812
ZCLED39L840_UNI-OPAL+NZ;ELKOVO;1;159.728
ZCLED63L840_UNI-OPAL;ELKOVO;1;118.992
ZCLED63L840_UNI-OPAL+Dim1-10V;ELKOVO;1;149.812
ZCLED63L840_UNI-OPAL+DimDALI;ELKOVO;1;149.812
ZCLED63L840_UNI-OPAL+NZ;ELKOVO;1;159.728
ZCLED48L840_UNI-OPAL;ELKOVO;1;135.6348
ZCLED48L840_UNI-OPAL+Dim1-10V;ELKOVO;1;166.4548
ZCLED48L840_UNI-OPAL+DimDALI;ELKOVO;1;166.4548
ZCLED48L840_UNI-OPAL+NZ;ELKOVO;1;176.3708
ZCLED79L840_UNI-OPAL;ELKOVO;1;158.0396
ZCLED79L840_UNI-OPAL+Dim1-10V;ELKOVO;1;219.6796
ZCLED79L840_UNI-OPAL+DimDALI;ELKOVO;1;219.6796
ZCLED79L840_UNI-OPAL+NZ;ELKOVO;1;198.7756
ZCIDT5214_LOS;ELKOVO;1;34.2236
ZCIDT5214_LOS+Dim1-10V;ELKOVO;1;46.8464
ZCIDT5214_LOS+DimDALI;ELKOVO;1;50.0624
ZCIDT5214_LOS+DimDSI;ELKOVO;1;53.064
ZCIDT5214_LOS+NZ;ELKOVO;1;59.6836
ZCIDT5224_LOS;ELKOVO;1;34.2236
ZCIDT5224_LOS+Dim1-10V;ELKOVO;1;46.8464
ZCIDT5224_LOS+DimDALI;ELKOVO;1;50.0624
ZCIDT5224_LOS+DimDSI;ELKOVO;1;53.064
ZCIDT5224_LOS+NZ;ELKOVO;1;59.6836
ZCIDT5228_LOS;ELKOVO;1;38.324
ZCIDT5228_LOS+Dim1-10V;ELKOVO;1;50.9736
ZCIDT5228_LOS+DimDALI;ELKOVO;1;54.1896
ZCIDT5228_LOS+DimDSI;ELKOVO;1;57.1644
ZCIDT5228_LOS+NZ;ELKOVO;1;63.784
ZCIDT5254_LOS;ELKOVO;1;38.324
ZCIDT5254_LOS+Dim1-10V;ELKOVO;1;50.9736
ZCIDT5254_LOS+DimDALI;ELKOVO;1;54.1896
ZCIDT5254_LOS+DimDSI;ELKOVO;1;57.1644
ZCIDT5254_LOS+NZ;ELKOVO;1;63.784
ZCIDT5235_LOS;ELKOVO;1;43.416
ZCIDT5235_LOS+Dim1-10V;ELKOVO;1;56.0388
ZCIDT5235_LOS+DimDALI;ELKOVO;1;59.2548
ZCIDT5235_LOS+DimDSI;ELKOVO;1;62.2564
ZCIDT5235_LOS+NZ;ELKOVO;1;68.876
ZCIDT5249_LOS;ELKOVO;1;43.416
ZCIDT5249_LOS+Dim1-10V;ELKOVO;1;56.0388
ZCIDT5249_LOS+DimDALI;ELKOVO;1;59.2548
ZCIDT5249_LOS+DimDSI;ELKOVO;1;62.2564
ZCIDT5249_LOS+NZ;ELKOVO;1;68.876
ZCIDT5280_LOS;ELKOVO;1;47.9184
ZCIDT5280_LOS+Dim1-10V;ELKOVO;1;66.062
ZCIDT5280_LOS+DimDALI;ELKOVO;1;67.2144
ZCIDT5280_LOS+DimDSI;ELKOVO;1;67.4556
ZCIDT5280_LOS+NZ;ELKOVO;1;73.3784
ZCKP236_D;ELKOVO;1;39.5032
ZCKP236_D+Dim1-10V;ELKOVO;1;52.126
ZCKP236_D+DimDALI;ELKOVO;1;55.3152
ZCKP236_D+DimDSI;ELKOVO;1;59.0404
ZCKP236_D+NZ;ELKOVO;1;64.9632
ZCKP258_D;ELKOVO;1;46.9
ZCKP258_D+Dim1-10V;ELKOVO;1;59.5228
ZCKP258_D+DimDALI;ELKOVO;1;62.712
ZCKP258_D+DimDSI;ELKOVO;1;66.4372
ZCKP258_D+NZ;ELKOVO;1;72.36
ZCKP128_D;ELKOVO;1;38.86
ZCKP128_D+Dim1-10V;ELKOVO;1;50.3304
ZCKP128_D+DimDALI;ELKOVO;1;53.0908
ZCKP128_D+DimDSI;ELKOVO;1;56.0924
ZCKP128_D+NZ;ELKOVO;1;64.32
ZCKP154_D;ELKOVO;1;38.86
ZCKP154_D+Dim1-10V;ELKOVO;1;50.3304
ZCKP154_D+DimDALI;ELKOVO;1;53.0908
ZCKP154_D+DimDSI;ELKOVO;1;56.0924
ZCKP154_D+NZ;ELKOVO;1;64.32
ZCKP228_D;ELKOVO;1;39.5032
ZCKP228_D+Dim1-10V;ELKOVO;1;52.126
ZCKP228_D+DimDALI;ELKOVO;1;55.342
ZCKP228_D+DimDSI;ELKOVO;1;58.3436
ZCKP228_D+NZ;ELKOVO;1;64.9632
ZCKP254_D;ELKOVO;1;39.5032
ZCKP254_D+Dim1-10V;ELKOVO;1;52.126
ZCKP254_D+DimDALI;ELKOVO;1;55.342
ZCKP254_D+DimDSI;ELKOVO;1;58.3436
ZCKP254_D+NZ;ELKOVO;1;64.9632
ZCKP135_D;ELKOVO;1;45.9352
ZCKP135_D+Dim1-10V;ELKOVO;1;57.4056
ZCKP135_D+DimDALI;ELKOVO;1;60.166
ZCKP135_D+DimDSI;ELKOVO;1;63.1676
ZCKP135_D+NZ;ELKOVO;1;71.3952
ZCKP149_D;ELKOVO;1;45.9352
ZCKP149_D+Dim1-10V;ELKOVO;1;57.4056
ZCKP149_D+DimDALI;ELKOVO;1;60.166
ZCKP149_D+DimDSI;ELKOVO;1;63.1676
ZCKP149_D+NZ;ELKOVO;1;71.3952
ZCKP180_D;ELKOVO;1;47.0876
ZCKP180_D+Dim1-10V;ELKOVO;1;58.558
ZCKP180_D+DimDALI;ELKOVO;1;62.712
ZCKP180_D+DimDSI;ELKOVO;1;66.598
ZCKP180_D+NZ;ELKOVO;1;72.5476
ZCKP235_D;ELKOVO;1;46.9
ZCKP235_D+Dim1-10V;ELKOVO;1;59.5228
ZCKP235_D+DimDALI;ELKOVO;1;62.7388
ZCKP235_D+DimDSI;ELKOVO;1;65.7404
ZCKP235_D+NZ;ELKOVO;1;72.36
ZCKP249_D;ELKOVO;1;46.9
ZCKP249_D+Dim1-10V;ELKOVO;1;59.5228
ZCKP249_D+DimDALI;ELKOVO;1;62.7388
ZCKP249_D+DimDSI;ELKOVO;1;65.7404
ZCKP249_D+NZ;ELKOVO;1;72.36
ZCKP280_D;ELKOVO;1;51.4024
ZCKP280_D+Dim1-10V;ELKOVO;1;69.5192
ZCKP280_D+DimDALI;ELKOVO;1;70.6984
ZCKP280_D+DimDSI;ELKOVO;1;70.9128
ZCKP280_D+NZ;ELKOVO;1;76.8624
ZCKP228_LOS;ELKOVO;1;50.3036
ZCKP228_LOS+Dim1-10V;ELKOVO;1;62.9264
ZCKP228_LOS+DimDALI;ELKOVO;1;66.1424
ZCKP228_LOS+DimDSI;ELKOVO;1;69.144
ZCKP228_LOS+NZ;ELKOVO;1;75.7636
ZCKP254_LOS;ELKOVO;1;50.3036
ZCKP254_LOS+Dim1-10V;ELKOVO;1;62.9264
ZCKP254_LOS+DimDALI;ELKOVO;1;66.1424
ZCKP254_LOS+DimDSI;ELKOVO;1;69.144
ZCKP254_LOS+NZ;ELKOVO;1;75.7636
ZCKP235_LOS;ELKOVO;1;56.548
ZCKP235_LOS+Dim1-10V;ELKOVO;1;69.1708
ZCKP235_LOS+DimDALI;ELKOVO;1;72.3868
ZCKP235_LOS+DimDSI;ELKOVO;1;75.3884
ZCKP235_LOS+NZ;ELKOVO;1;82.008
ZCKP249_LOS;ELKOVO;1;56.548
ZCKP249_LOS+DimDALI;ELKOVO;1;72.3868
ZCKP249_LOS+DimDSI;ELKOVO;1;75.3884
ZCKP249_LOS+NZ;ELKOVO;1;82.008
ZCKP280_LOS;ELKOVO;1;61.0504
ZCKP280_LOS+Dim1-10V;ELKOVO;1;79.1672
ZCKP280_LOS+DimDALI;ELKOVO;1;80.3464
ZCKP280_LOS+DimDSI;ELKOVO;1;80.5608
ZCKP280_LOS+NZ;ELKOVO;1;86.5104
ZCKCTCL136_KBHR;ELKOVO;1;41.4328
ZCKCTCL136_KBHR+Dim1-10V;ELKOVO;1;51.7508
ZCKCTCL136_KBHR+DimDALI;ELKOVO;1;55.4492
ZCKCTCL136_KBHR+DimDSI;ELKOVO;1;58.3972
ZCKCTCL136_KBHR+NZ;ELKOVO;1;66.8928
ZCKCTCL236_KBHR;ELKOVO;1;42.2636
ZCKCTCL236_KBHR+Dim1-10V;ELKOVO;1;54.8864
ZCKCTCL236_KBHR+DimDALI;ELKOVO;1;58.1024
ZCKCTCL236_KBHR+DimDSI;ELKOVO;1;61.104
ZCKCTCL236_KBHR+NZ;ELKOVO;1;67.7236
ZCKCTCL155_KBHR;ELKOVO;1;42.5852
ZCKCTCL155_KBHR+Dim1-10V;ELKOVO;1;54.0556
ZCKCTCL155_KBHR+DimDALI;ELKOVO;1;56.3604
ZCKCTCL155_KBHR+DimDSI;ELKOVO;1;59.8176
ZCKCTCL155_KBHR+NZ;ELKOVO;1;68.0452
ZCKCTCL255_KBHR;ELKOVO;1;43.416
ZCKCTCL255_KBHR+Dim1-10V;ELKOVO;1;57.1912
ZCKCTCL255_KBHR+DimDALI;ELKOVO;1;59.2548
ZCKCTCL255_KBHR+DimDSI;ELKOVO;1;62.2564
ZCKCTCL255_KBHR+NZ;ELKOVO;1;68.876
ZCKCTCL136_KMHR;ELKOVO;1;41.4328
ZCKCTCL136_KMHR+Dim1-10V;ELKOVO;1;51.7508
ZCKCTCL136_KMHR+DimDALI;ELKOVO;1;55.4492
ZCKCTCL136_KMHR+DimDSI;ELKOVO;1;58.3972
ZCKCTCL136_KMHR+NZ;ELKOVO;1;66.8928
ZCKCTCL236_KMHR;ELKOVO;1;42.2636
ZCKCTCL236_KMHR+Dim1-10V;ELKOVO;1;54.8864
ZCKCTCL236_KMHR+DimDALI;ELKOVO;1;58.1024
ZCKCTCL236_KMHR+DimDSI;ELKOVO;1;61.104
ZCKCTCL236_KMHR+NZ;ELKOVO;1;67.7236
ZCKCTCL155_KMHR;ELKOVO;1;42.5852
ZCKCTCL155_KMHR+Dim1-10V;ELKOVO;1;54.0556
ZCKCTCL155_KMHR+DimDALI;ELKOVO;1;56.3604
ZCKCTCL155_KMHR+DimDSI;ELKOVO;1;59.8176
ZCKCTCL155_KMHR+NZ;ELKOVO;1;68.0452
ZCKCTCL255_KMHR;ELKOVO;1;43.416
ZCKCTCL255_KMHR+Dim1-10V;ELKOVO;1;57.1912
ZCKCTCL255_KMHR+DimDALI;ELKOVO;1;59.2548
ZCKCTCL255_KMHR+DimDSI;ELKOVO;1;62.2564
ZCKCTCL255_KMHR+NZ;ELKOVO;1;68.876
ZC114_3HR;ELKOVO;1;25.996
ZC114_3HR+Dim1-10V;ELKOVO;1;37.4664
ZC114_3HR+DimDALI;ELKOVO;1;40.2268
ZC114_3HR+DimDSI;ELKOVO;1;43.2284
ZC114_3HR+NZ;ELKOVO;1;-
ZC124_3HR;ELKOVO;1;25.996
ZC124_3HR+Dim1-10V;ELKOVO;1;37.4664
ZC124_3HR+DimDALI;ELKOVO;1;40.2268
ZC124_3HR+DimDSI;ELKOVO;1;43.2284
ZC124_3HR+NZ;ELKOVO;1;-
ZC214_3HR;ELKOVO;1;25.996
ZC214_3HR+Dim1-10V;ELKOVO;1;38.6188
ZC214_3HR+DimDALI;ELKOVO;1;41.8348
ZC214_3HR+DimDSI;ELKOVO;1;44.8364
ZC214_3HR+NZ;ELKOVO;1;-
ZC224_3HR;ELKOVO;1;25.996
ZC224_3HR+Dim1-10V;ELKOVO;1;38.6188
ZC224_3HR+DimDALI;ELKOVO;1;41.8348
ZC224_3HR+DimDSI;ELKOVO;1;44.8364
ZC224_3HR+NZ;ELKOVO;1;-
ZC128_3HR;ELKOVO;1;26.3176
ZC128_3HR+Dim1-10V;ELKOVO;1;37.788
ZC128_3HR+DimDALI;ELKOVO;1;40.5484
ZC128_3HR+DimDSI;ELKOVO;1;43.55
ZC128_3HR+NZ;ELKOVO;1;51.7776
ZC154_3HR;ELKOVO;1;26.3176
ZC154_3HR+Dim1-10V;ELKOVO;1;37.788
ZC154_3HR+DimDALI;ELKOVO;1;40.5484
ZC154_3HR+DimDSI;ELKOVO;1;43.55
ZC154_3HR+NZ;ELKOVO;1;51.7776
ZC228_3HR;ELKOVO;1;28.1668
ZC228_3HR+Dim1-10V;ELKOVO;1;40.8164
ZC228_3HR+DimDALI;ELKOVO;1;44.0324
ZC228_3HR+DimDSI;ELKOVO;1;47.0072
ZC228_3HR+NZ;ELKOVO;1;53.6268
ZC254_3HR;ELKOVO;1;28.1668
ZC254_3HR+Dim1-10V;ELKOVO;1;40.8164
ZC254_3HR+DimDALI;ELKOVO;1;44.0324
ZC254_3HR+DimDSI;ELKOVO;1;47.0072
ZC254_3HR+NZ;ELKOVO;1;53.6268
ZC135_3HR;ELKOVO;1;29.4532
ZC135_3HR+Dim1-10V;ELKOVO;1;40.9504
ZC135_3HR+DimDALI;ELKOVO;1;43.7108
ZC135_3HR+DimDSI;ELKOVO;1;46.6856
ZC135_3HR+NZ;ELKOVO;1;54.9132
ZC149_3HR;ELKOVO;1;29.4532
ZC149_3HR+Dim1-10V;ELKOVO;1;40.9504
ZC149_3HR+DimDALI;ELKOVO;1;43.7108
ZC149_3HR+DimDSI;ELKOVO;1;46.6856
ZC149_3HR+NZ;ELKOVO;1;54.9132
ZC180_3HR;ELKOVO;1;30.6056
ZC180_3HR+Dim1-10V;ELKOVO;1;42.1028
ZC180_3HR+DimDALI;ELKOVO;1;46.23
ZC180_3HR+DimDSI;ELKOVO;1;50.1428
ZC180_3HR+NZ;ELKOVO;1;56.0656
ZC235_3HR;ELKOVO;1;33.1248
ZC235_3HR+Dim1-10V;ELKOVO;1;45.7476
ZC235_3HR+DimDALI;ELKOVO;1;48.9636
ZC235_3HR+DimDSI;ELKOVO;1;51.9652
ZC235_3HR+NZ;ELKOVO;1;58.5848
ZC249_3HR;ELKOVO;1;33.1248
ZC249_3HR+Dim1-10V;ELKOVO;1;45.7476
ZC249_3HR+DimDALI;ELKOVO;1;48.9636
ZC249_3HR+DimDSI;ELKOVO;1;51.9652
ZC249_3HR+NZ;ELKOVO;1;58.5848
ZC280_3HR;ELKOVO;1;37.6272
ZC280_3HR+Dim1-10V;ELKOVO;1;55.7708
ZC280_3HR+DimDALI;ELKOVO;1;56.9232
ZC280_3HR+DimDSI;ELKOVO;1;57.1644
ZC280_3HR+NZ;ELKOVO;1;63.0872
ZC114_6HR;ELKOVO;1;27.604
ZC114_6HR+Dim1-10V;ELKOVO;1;39.0744
ZC114_6HR+DimDALI;ELKOVO;1;41.8348
ZC114_6HR+DimDSI;ELKOVO;1;44.8364
ZC114_6HR+NZ;ELKOVO;1;-
ZC124_6HR;ELKOVO;1;27.604
ZC124_6HR+Dim1-10V;ELKOVO;1;39.0744
ZC124_6HR+DimDALI;ELKOVO;1;41.8348
ZC124_6HR+DimDSI;ELKOVO;1;44.8364
ZC124_6HR+NZ;ELKOVO;1;-
ZC214_6HR;ELKOVO;1;27.604
ZC214_6HR+Dim1-10V;ELKOVO;1;40.2268
ZC214_6HR+DimDALI;ELKOVO;1;43.4428
ZC214_6HR+DimDSI;ELKOVO;1;46.4444
ZC214_6HR+NZ;ELKOVO;1;-
ZC224_6HR;ELKOVO;1;27.604
ZC224_6HR+Dim1-10V;ELKOVO;1;40.2268
ZC224_6HR+DimDALI;ELKOVO;1;43.4428
ZC224_6HR+DimDSI;ELKOVO;1;46.4444
ZC224_6HR+NZ;ELKOVO;1;-
ZC128_6HR;ELKOVO;1;27.9792
ZC128_6HR+Dim1-10V;ELKOVO;1;39.4764
ZC128_6HR+DimDALI;ELKOVO;1;42.21
ZC128_6HR+DimDSI;ELKOVO;1;45.2116
ZC128_6HR+NZ;ELKOVO;1;53.4392
ZC154_6HR;ELKOVO;1;27.9792
ZC154_6HR+Dim1-10V;ELKOVO;1;39.4764
ZC154_6HR+DimDALI;ELKOVO;1;42.21
ZC154_6HR+DimDSI;ELKOVO;1;45.2116
ZC154_6HR+NZ;ELKOVO;1;53.4392
ZC228_6HR;ELKOVO;1;28.5688
ZC228_6HR+Dim1-10V;ELKOVO;1;41.1916
ZC228_6HR+DimDALI;ELKOVO;1;44.4076
ZC228_6HR+DimDSI;ELKOVO;1;47.4092
ZC228_6HR+NZ;ELKOVO;1;54.0288
ZC254_6HR;ELKOVO;1;28.5688
ZC254_6HR+Dim1-10V;ELKOVO;1;41.1916
ZC254_6HR+DimDALI;ELKOVO;1;44.4076
ZC254_6HR+DimDSI;ELKOVO;1;47.4092
ZC254_6HR+NZ;ELKOVO;1;54.0288
ZC135_6HR;ELKOVO;1;31.2488
ZC135_6HR+Dim1-10V;ELKOVO;1;42.746
ZC135_6HR+DimDALI;ELKOVO;1;45.5064
ZC135_6HR+DimDSI;ELKOVO;1;48.4812
ZC135_6HR+NZ;ELKOVO;1;56.7088
ZC149_6HR;ELKOVO;1;31.2488
ZC149_6HR+Dim1-10V;ELKOVO;1;42.746
ZC149_6HR+DimDALI;ELKOVO;1;45.5064
ZC149_6HR+DimDSI;ELKOVO;1;48.4812
ZC149_6HR+NZ;ELKOVO;1;56.7088
ZC180_6HR;ELKOVO;1;32.428
ZC180_6HR+Dim1-10V;ELKOVO;1;43.8984
ZC180_6HR+DimDALI;ELKOVO;1;48.0524
ZC180_6HR+DimDSI;ELKOVO;1;51.9384
ZC180_6HR+NZ;ELKOVO;1;57.888
ZC235_6HR;ELKOVO;1;33.8216
ZC235_6HR+Dim1-10V;ELKOVO;1;46.4712
ZC235_6HR+DimDALI;ELKOVO;1;49.6872
ZC235_6HR+DimDSI;ELKOVO;1;52.662
ZC235_6HR+NZ;ELKOVO;1;59.2816
ZC249_6HR;ELKOVO;1;33.8216
ZC249_6HR+Dim1-10V;ELKOVO;1;46.4712
ZC249_6HR+DimDALI;ELKOVO;1;49.6872
ZC249_6HR+DimDSI;ELKOVO;1;52.662
ZC249_6HR+NZ;ELKOVO;1;59.2816
ZC280_6HR;ELKOVO;1;38.324
ZC280_6HR+Dim1-10V;ELKOVO;1;56.4676
ZC280_6HR+DimDALI;ELKOVO;1;57.62
ZC280_6HR+DimDSI;ELKOVO;1;57.8612
ZC280_6HR+NZ;ELKOVO;1;63.784
ZC114_12LOSHR;ELKOVO;1;30.9272
ZC114_12LOSHR+Dim1-10V;ELKOVO;1;42.4244
ZC114_12LOSHR+DimDALI;ELKOVO;1;45.1848
ZC114_12LOSHR+DimDSI;ELKOVO;1;48.1596
ZC114_12LOSHR+NZ;ELKOVO;1;-
ZC124_12LOSHR;ELKOVO;1;30.9272
ZC124_12LOSHR+Dim1-10V;ELKOVO;1;42.4244
ZC124_12LOSHR+DimDALI;ELKOVO;1;45.1848
ZC124_12LOSHR+DimDSI;ELKOVO;1;48.1596
ZC124_12LOSHR+NZ;ELKOVO;1;-
ZC214_12LOSHR;ELKOVO;1;30.9272
ZC214_12LOSHR+Dim1-10V;ELKOVO;1;43.5768
ZC214_12LOSHR+DimDALI;ELKOVO;1;46.7928
ZC214_12LOSHR+DimDSI;ELKOVO;1;49.7676
ZC214_12LOSHR+NZ;ELKOVO;1;-
ZC224_12LOSHR;ELKOVO;1;30.9272
ZC224_12LOSHR+Dim1-10V;ELKOVO;1;43.5768
ZC224_12LOSHR+DimDALI;ELKOVO;1;46.7928
ZC224_12LOSHR+DimDSI;ELKOVO;1;49.7676
ZC224_12LOSHR+NZ;ELKOVO;1;-
ZC128_12LOSHR;ELKOVO;1;30.9272
ZC128_12LOSHR+Dim1-10V;ELKOVO;1;42.4244
ZC128_12LOSHR+DimDALI;ELKOVO;1;45.1848
ZC128_12LOSHR+DimDSI;ELKOVO;1;48.1596
ZC128_12LOSHR+NZ;ELKOVO;1;56.3872
ZC154_12LOSHR;ELKOVO;1;30.9272
ZC154_12LOSHR+Dim1-10V;ELKOVO;1;42.4244
ZC154_12LOSHR+DimDALI;ELKOVO;1;45.1848
ZC154_12LOSHR+DimDSI;ELKOVO;1;48.1596
ZC154_12LOSHR+NZ;ELKOVO;1;56.3872
ZC228_12LOSHR;ELKOVO;1;33.1248
ZC228_12LOSHR+Dim1-10V;ELKOVO;1;45.7476
ZC228_12LOSHR+DimDALI;ELKOVO;1;48.9636
ZC228_12LOSHR+DimDSI;ELKOVO;1;51.9652
ZC228_12LOSHR+NZ;ELKOVO;1;58.5848
ZC254_12LOSHR;ELKOVO;1;33.1248
ZC254_12LOSHR+Dim1-10V;ELKOVO;1;45.7476
ZC254_12LOSHR+DimDALI;ELKOVO;1;48.9636
ZC254_12LOSHR+DimDSI;ELKOVO;1;51.9652
ZC254_12LOSHR+NZ;ELKOVO;1;58.5848
ZC135_12LOSHR;ELKOVO;1;35.108
ZC135_12LOSHR+Dim1-10V;ELKOVO;1;46.6052
ZC135_12LOSHR+DimDALI;ELKOVO;1;49.3656
ZC135_12LOSHR+DimDSI;ELKOVO;1;52.3404
ZC135_12LOSHR+NZ;ELKOVO;1;60.568
ZC149_12LOSHR;ELKOVO;1;35.108
ZC149_12LOSHR+Dim1-10V;ELKOVO;1;46.6052
ZC149_12LOSHR+DimDALI;ELKOVO;1;49.3656
ZC149_12LOSHR+DimDSI;ELKOVO;1;52.3404
ZC149_12LOSHR+NZ;ELKOVO;1;60.568
ZC180_12LOSHR;ELKOVO;1;36.2872
ZC180_12LOSHR+Dim1-10V;ELKOVO;1;47.7576
ZC180_12LOSHR+DimDALI;ELKOVO;1;51.9116
ZC180_12LOSHR+DimDSI;ELKOVO;1;55.7976
ZC180_12LOSHR+NZ;ELKOVO;1;61.7472
ZC235_12LOSHR;ELKOVO;1;37.5736
ZC235_12LOSHR+Dim1-10V;ELKOVO;1;50.1964
ZC235_12LOSHR+DimDALI;ELKOVO;1;53.4124
ZC235_12LOSHR+DimDSI;ELKOVO;1;56.414
ZC235_12LOSHR+NZ;ELKOVO;1;63.0336
ZC249_12LOSHR;ELKOVO;1;37.5736
ZC249_12LOSHR+Dim1-10V;ELKOVO;1;50.1964
ZC249_12LOSHR+DimDALI;ELKOVO;1;53.4124
ZC249_12LOSHR+DimDSI;ELKOVO;1;56.414
ZC249_12LOSHR+NZ;ELKOVO;1;63.0336
ZC280_12LOSHR;ELKOVO;1;42.076
ZC280_12LOSHR+Dim1-10V;ELKOVO;1;60.1928
ZC280_12LOSHR+DimDALI;ELKOVO;1;61.372
ZC280_12LOSHR+DimDSI;ELKOVO;1;61.5864
ZC280_12LOSHR+NZ;ELKOVO;1;67.536
ZC114_15MIKROHR;ELKOVO;1;37.1716
ZC114_15MIKROHR+Dim1-10V;ELKOVO;1;48.6688
ZC114_15MIKROHR+DimDALI;ELKOVO;1;51.4292
ZC114_15MIKROHR+DimDSI;ELKOVO;1;54.404
ZC114_15MIKROHR+NZ;ELKOVO;1;-
ZC124_15MIKROHR;ELKOVO;1;37.1716
ZC124_15MIKROHR+Dim1-10V;ELKOVO;1;48.6688
ZC124_15MIKROHR+DimDALI;ELKOVO;1;51.4292
ZC124_15MIKROHR+DimDSI;ELKOVO;1;54.404
ZC124_15MIKROHR+NZ;ELKOVO;1;-
ZC214_15MIKROHR;ELKOVO;1;37.1716
ZC214_15MIKROHR+Dim1-10V;ELKOVO;1;49.8212
ZC214_15MIKROHR+DimDALI;ELKOVO;1;53.0372
ZC214_15MIKROHR+DimDSI;ELKOVO;1;56.012
ZC214_15MIKROHR+NZ;ELKOVO;1;-
ZC224_15MIKROHR;ELKOVO;1;37.1716
ZC224_15MIKROHR+Dim1-10V;ELKOVO;1;49.8212
ZC224_15MIKROHR+DimDALI;ELKOVO;1;53.0372
ZC224_15MIKROHR+DimDSI;ELKOVO;1;56.012
ZC224_15MIKROHR+NZ;ELKOVO;1;-
ZC128_15MIKROHR;ELKOVO;1;42.3172
ZC128_15MIKROHR+Dim1-10V;ELKOVO;1;53.8144
ZC128_15MIKROHR+DimDALI;ELKOVO;1;56.5748
ZC128_15MIKROHR+DimDSI;ELKOVO;1;59.5496
ZC128_15MIKROHR+NZ;ELKOVO;1;67.7772
ZC154_15MIKROHR;ELKOVO;1;42.3172
ZC154_15MIKROHR+Dim1-10V;ELKOVO;1;53.8144
ZC154_15MIKROHR+DimDALI;ELKOVO;1;56.5748
ZC154_15MIKROHR+DimDSI;ELKOVO;1;59.5496
ZC154_15MIKROHR+NZ;ELKOVO;1;67.7772
ZC228_15MIKROHR;ELKOVO;1;44.7024
ZC228_15MIKROHR+Dim1-10V;ELKOVO;1;57.3252
ZC228_15MIKROHR+DimDALI;ELKOVO;1;60.5412
ZC228_15MIKROHR+DimDSI;ELKOVO;1;63.5428
ZC228_15MIKROHR+NZ;ELKOVO;1;70.1624
ZC254_15MIKROHR;ELKOVO;1;44.7024
ZC254_15MIKROHR+Dim1-10V;ELKOVO;1;57.3252
ZC254_15MIKROHR+DimDALI;ELKOVO;1;60.5412
ZC254_15MIKROHR+DimDSI;ELKOVO;1;63.5428
ZC254_15MIKROHR+NZ;ELKOVO;1;70.1624
ZC135_15MIKROHR;ELKOVO;1;46.9
ZC135_15MIKROHR+Dim1-10V;ELKOVO;1;58.3704
ZC135_15MIKROHR+DimDALI;ELKOVO;1;61.1308
ZC135_15MIKROHR+DimDSI;ELKOVO;1;64.1324
ZC135_15MIKROHR+NZ;ELKOVO;1;72.36
ZC149_15MIKROHR;ELKOVO;1;49.4728
ZC149_15MIKROHR+Dim1-10V;ELKOVO;1;60.9432
ZC149_15MIKROHR+DimDALI;ELKOVO;1;63.7036
ZC149_15MIKROHR+DimDSI;ELKOVO;1;66.7052
ZC149_15MIKROHR+NZ;ELKOVO;1;74.9328
ZC180_15MIKROHR;ELKOVO;1;50.6252
ZC180_15MIKROHR+Dim1-10V;ELKOVO;1;62.0956
ZC180_15MIKROHR+DimDALI;ELKOVO;1;66.2496
ZC180_15MIKROHR+DimDSI;ELKOVO;1;70.1356
ZC180_15MIKROHR+NZ;ELKOVO;1;76.0852
ZC235_15MIKROHR;ELKOVO;1;51.8312
ZC235_15MIKROHR+Dim1-10V;ELKOVO;1;64.4808
ZC235_15MIKROHR+DimDALI;ELKOVO;1;67.6968
ZC235_15MIKROHR+DimDSI;ELKOVO;1;70.6716
ZC235_15MIKROHR+NZ;ELKOVO;1;77.2912
